126.316,-95.4667,-1.44564,0.000664616,-0.000241348,-0.905982,-0.905982
8.28536,-171.139,-1.47675,0.000638618,-0.00030353,-0.94217,-0.94217
22.2255,-76.0672,-1.53215,-0.000236783,0.000666256,0.903088,0.903088
-5.85916,49.7516,-1.5859,0.000524738,-0.000473935,-0.998707,-0.998707
-135.21,-77.0993,-1.43527,-9.85468e-05,0.00070018,0.798777,0.798777
-174.707,148.614,-1.59078,0.000706625,2.53768e-05,-0.681247,-0.681247
-35.5928,-62.8313,-1.57887,-0.000445974,0.000548699,0.994713,0.994713
106.618,-190.128,-1.5458,0.00059597,0.000380504,-0.215438,-0.215438
35.4809,-20.2807,-1.51651,-0.000378151,0.000597465,0.97566,0.97566
26.4256,-71.1923,-1.58593,0.000689744,0.000155615,-0.534119,-0.534119
140.396,-85.3049,-1.527,-1.14554e-05,0.000706988,0.718495,0.718495
150.415,135.72,-1.44807,0.000308527,0.000636219,0.327738,0.327738
45.92,95.4534,-1.54798,0.000621927,-0.000336407,-0.958359,-0.958359
39.339,84.9605,-1.43279,-0.000443203,0.00055094,0.994183,0.994183
-46.1526,54.4328,-1.58511,0.000557458,-0.000434976,-0.992466,-0.992466
156.059,-193.709,-1.49129,-0.000425646,0.000564614,0.990301,0.990301
-126.678,37.5059,-1.54879,0.000528995,0.000469177,-0.0597843,-0.0597843
-168.922,26.2403,-1.48516,-0.000456553,0.000539929,0.996521,0.996521
42.3266,48.4245,-1.52824,0.000585831,0.000395937,-0.189865,-0.189865
-181.201,-167.569,-1.59305,0.000668723,0.000229722,-0.438985,-0.438985
-85.1634,121.608,-1.50966,0.000684204,-0.000178407,-0.862623,-0.862623
68.8374,-143.054,-1.41048,0.000335173,0.000622593,0.287465,0.287465
108.407,86.2013,-1.58463,0.000177253,0.000684503,0.5073,0.5073
-91.9026,129.501,-1.40162,0.000215786,0.00067335,0.457613,0.457613
41.9497,25.6627,-1.41351,0.00041106,0.00057532,0.164301,0.164301
-108.528,-189.695,-1.51631,-0.000276913,0.000650602,0.927562,0.927562
-177.304,0.117305,-1.54857,0.000559956,-0.000431756,-0.991743,-0.991743
166.628,71.9387,-1.46654,0.000702597,-7.95081e-05,-0.782111,-0.782111
177.578,42.8506,-1.57735,0.000412099,0.000574576,0.162519,0.162519
23.6069,190.055,-1.4602,0.000693725,-0.00013678,-0.830515,-0.830515
149.692,-100.304,-1.4368,-0.000380786,0.00059579,0.976619,0.976619
-116.173,-40.0718,-1.4678,0.000707043,7.34584e-06,-0.699697,-0.699697
42.5172,10.2612,-1.43651,0.000605969,-0.000364369,-0.970365,-0.970365
-51.5315,-150.819,-1.48181,0.000293155,0.000643447,0.350339,0.350339
76.4097,-99.6504,-1.59681,-0.000401887,0.000581765,0.983694,0.983694
-179.299,-126.488,-1.40642,0.000180136,0.00068375,0.503664,0.503664
-58.1543,35.6562,-1.46483,-0.000240893,0.000664781,0.905722,0.905722
149.208,98.0889,-1.46193,0.000566661,0.000422917,-0.143714,-0.143714
170.063,-63.1534,-1.43708,0.000424169,0.000565725,0.141597,0.141597
79.9637,-23.4093,-1.44511,0.00070327,7.33095e-05,-0.629956,-0.629956
196.19,-66.7036,-1.56772,0.000366071,0.000604943,0.238916,0.238916
127.254,162.553,-1.44511,0.000508425,-0.000491393,-0.999854,-0.999854
-23.7727,132.415,-1.56344,0.000538142,-0.000458658,-0.996833,-0.996833
165.95,-90.9265,-1.40002,5.87576e-05,0.000704635,0.645929,0.645929
-132.605,-32.0811,-1.42968,-0.000468201,0.00052986,0.998099,0.998099
102.594,51.1075,-1.53594,-0.000222717,0.000671089,0.893854,0.893854
-152.347,149.042,-1.4435,0.000669154,0.000228465,-0.440673,-0.440673
-86.5894,60.2352,-1.45828,0.000233767,0.00066732,0.433602,0.433602
-168.076,178.466,-1.59392,-0.000419056,0.000569522,0.988619,0.988619
-138.838,61.1968,-1.48432,0.000281417,0.000648666,0.367296,0.367296
-196.186,-172.55,-1.47276,-0.000344397,0.000617539,0.96198,0.96198
-189.283,84.4681,-1.40845,-3.98933e-05,0.000705955,0.745899,0.745899
-144.817,135.235,-1.4107,0.000545494,-0.000449888,-0.995415,-0.995415
184.929,5.75548,-1.40821,0.000518155,-0.000481122,-0.999312,-0.999312
139.696,-75.588,-1.49861,0.00051371,0.000485865,-0.0278102,-0.0278102
-63.7179,173.019,-1.51027,0.000107046,0.000698931,0.591936,0.591936
42.7812,111.985,-1.54506,-0.000215449,0.000673458,0.888955,0.888955
86.4273,-110.813,-1.54181,0.000706705,-2.30701e-05,-0.729776,-0.729776
91.9553,153.067,-1.57408,-3.67498e-05,0.000706125,0.742926,0.742926
189.91,126.644,-1.56686,0.000694355,-0.000133545,-0.82791,-0.82791
-6.03271,-64.7162,-1.40757,0.000171462,0.000685977,0.514565,0.514565
49.7876,-140.343,-1.55731,-0.000192848,0.000680274,0.873172,0.873172
-22.273,-122.553,-1.54877,0.000701554,-8.82325e-05,-0.789793,-0.789793
-142.978,109.526,-1.563,0.000197509,0.000678936,0.481475,0.481475
38.2598,6.72869,-1.52909,0.000699371,-0.000104133,-0.803512,-0.803512
-99.436,88.2305,-1.58923,-0.000491093,0.000508714,0.999845,0.999845
31.6566,174.86,-1.47986,0.000672875,0.000217262,-0.455597,-0.455597
-84.7026,138.103,-1.53884,-0.000189529,0.000681206,0.870785,0.870785
112.491,-63.2681,-1.57887,0.000681659,0.000187895,-0.493751,-0.493751
-78.9237,166.604,-1.41626,-0.00021144,0.000674727,0.886216,0.886216
-107.36,-110.897,-1.5491,-0.000256263,0.000659009,0.915319,0.915319
174.891,17.7031,-1.43382,-0.000474762,0.000523989,0.998789,0.998789
199.458,-118.678,-1.41483,-9.10041e-05,0.0007012,0.792255,0.792255
16.9152,-170.785,-1.58441,0.00067718,-0.000203447,-0.880642,-0.880642
11.6124,191.933,-1.51579,0.000707067,4.46619e-06,-0.702601,-0.702601
126.916,-85.0583,-1.41683,0.000676917,0.000204321,-0.472581,-0.472581
-115.441,-82.1997,-1.45253,0.000243605,0.000663792,0.420235,0.420235
18.0787,-97.4944,-1.46575,0.000704839,-5.62646e-05,-0.761108,-0.761108
173.631,-56.7618,-1.50879,0.000615554,0.000347932,-0.267598,-0.267598
91.3143,-117.324,-1.45365,-0.000314528,0.000633274,0.947848,0.947848
-173.175,30.2598,-1.58375,-0.000168438,0.000686726,0.855213,0.855213
-132.096,157.523,-1.53095,0.000702321,8.19071e-05,-0.620408,-0.620408
99.1702,39.3016,-1.479,0.000252352,0.000660516,0.408212,0.408212
103.747,-71.1303,-1.57647,0.000620455,0.000339116,-0.281314,-0.281314
-188.734,-81.1946,-1.51087,0.00064285,-0.000294461,-0.937333,-0.937333
-100.805,149.414,-1.53469,0.000622987,-0.000334441,-0.957452,-0.957452
75.6443,21.9833,-1.55904,0.000628905,-0.000323174,-0.952103,-0.952103
6.11669,4.62527,-1.5767,0.000691444,0.00014788,-0.543553,-0.543553
-176.341,61.1857,-1.51263,0.000591203,0.00038787,-0.203305,-0.203305
